,일자,지역,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
4627,2020-10-28,경북,57,1586,5,1511,18,5,0,59.57
4628,2020-10-28,전남,2,184,0,174,8,0,0,9.87
4629,2020-10-28,전북,0,163,3,143,20,3,0,8.97
4630,2020-10-28,충남,8,532,1,484,40,1,0,25.07
4631,2020-10-28,충북,2,187,0,169,16,0,0,11.69
4632,2020-10-28,강원,3,266,14,228,35,14,0,17.27
4633,2020-10-28,경기,89,5286,31,4607,590,28,3,39.89
4634,2020-10-28,세종,0,79,0,78,1,0,0,23.08
4635,2020-10-28,울산,2,159,0,153,4,0,0,13.86
4636,2020-10-28,대전,6,442,7,400,36,7,0,29.98
4637,2020-10-28,광주,3,509,0,498,8,0,0,34.94
4638,2020-10-28,인천,9,1034,10,959,66,10,0,34.98
4639,2020-10-28,대구,196,7152,2,6942,14,2,0,293.54
4640,2020-10-28,부산,7,590,0,483,100,0,0,17.29
4641,2020-10-28,서울,77,5876,25,5434,365,23,2,60.37
4642,2020-10-28,합계,461,26146,103,24073,1612,96,7,50.43
4643,2020-10-29,검역,0,1737,9,1461,276,0,9,0.0
4644,2020-10-29,제주,0,59,0,59,0,0,0,8.8
4645,2020-10-29,경남,0,314,0,296,18,0,0,9.34
4646,2020-10-29,경북,57,1587,1,1511,19,0,1,59.61
4647,2020-10-29,전남,2,184,0,174,8,0,0,9.87
4648,2020-10-29,전북,0,164,1,144,20,1,0,9.02
4649,2020-10-29,충남,8,533,1,488,37,1,0,25.11
4650,2020-10-29,충북,2,187,0,172,13,0,0,11.69
4651,2020-10-29,강원,3,273,7,228,42,7,0,17.72
4652,2020-10-29,경기,89,5344,58,4638,617,52,6,40.33
4653,2020-10-29,세종,0,79,0,78,1,0,0,23.08
4654,2020-10-29,울산,2,161,2,153,6,0,2,14.04
4655,2020-10-29,대전,6,442,0,401,35,0,0,29.98
4656,2020-10-29,광주,3,511,2,498,10,1,1,35.08
4657,2020-10-29,인천,9,1039,5,975,55,5,0,35.15
4658,2020-10-29,대구,196,7155,3,6943,16,3,0,293.66
4659,2020-10-29,부산,7,590,0,487,96,0,0,17.29
4660,2020-10-29,서울,78,5912,36,5462,372,36,0,60.74
4661,2020-10-29,합계,462,26271,125,24168,1641,106,19,50.67
4662,2020-10-30,검역,0,1741,4,1463,278,0,4,0.0
4663,2020-10-30,제주,0,59,0,59,0,0,0,8.8
4664,2020-10-30,경남,0,315,1,299,16,0,1,9.37
4665,2020-10-30,경북,57,1587,0,1513,17,0,0,59.61
4666,2020-10-30,전남,2,185,1,174,9,1,0,9.92
4667,2020-10-30,전북,0,166,2,144,22,1,1,9.13
4668,2020-10-30,충남,8,536,3,488,40,3,0,25.25
4669,2020-10-30,충북,2,189,2,174,13,0,2,11.82
4670,2020-10-30,강원,3,279,6,228,48,6,0,18.11
4671,2020-10-30,경기,89,5376,32,4657,630,23,9,40.57
4672,2020-10-30,세종,0,79,0,78,1,0,0,23.08
4673,2020-10-30,울산,2,163,2,153,8,0,2,14.21
4674,2020-10-30,대전,6,442,0,405,31,0,0,29.98
4675,2020-10-30,광주,3,511,0,500,8,0,0,35.08
4676,2020-10-30,인천,10,1042,3,979,53,2,1,35.25
4677,2020-10-30,대구,196,7165,10,6943,26,10,0,294.07
4678,2020-10-30,부산,7,590,0,495,88,0,0,17.29
4679,2020-10-30,서울,78,5960,48,5475,407,47,1,61.23
4680,2020-10-30,합계,463,26385,114,24227,1695,93,21,50.89
4681,2020-10-31,검역,0,1766,25,1467,299,0,25,0.0
4682,2020-10-31,제주,0,59,0,59,0,0,0,8.8
4683,2020-10-31,경남,0,316,1,299,17,1,0,9.4
4684,2020-10-31,경북,57,1587,0,1514,16,0,0,59.61
4685,2020-10-31,전남,2,185,0,174,9,0,0,9.92
4686,2020-10-31,전북,0,166,0,149,17,0,0,9.13
4687,2020-10-31,충남,8,541,5,488,45,4,1,25.49
4688,2020-10-31,충북,2,189,0,175,12,0,0,11.82
4689,2020-10-31,강원,3,279,0,232,44,0,0,18.11
4690,2020-10-31,경기,89,5403,27,4688,626,23,4,40.78
4691,2020-10-31,세종,0,82,3,78,4,3,0,23.95
4692,2020-10-31,울산,2,163,0,153,8,0,0,14.21
4693,2020-10-31,대전,6,442,0,407,29,0,0,29.98
4694,2020-10-31,광주,3,511,0,500,8,0,0,35.08
4695,2020-10-31,인천,10,1045,3,986,49,3,0,35.35
4696,2020-10-31,대구,196,7174,9,6943,35,9,0,294.44
4697,2020-10-31,부산,8,592,2,504,80,2,0,17.35
4698,2020-10-31,서울,78,6011,52,5495,438,51,1,61.76
4699,2020-10-31,합계,464,26511,127,24311,1736,96,31,51.13
4700,2020-11-01,검역,0,1780,14,1470,310,0,14,0.0
4701,2020-11-01,제주,0,59,0,59,0,0,0,8.8
4702,2020-11-01,경남,0,318,2,299,19,2,0,9.46
4703,2020-11-01,경북,57,1587,0,1516,14,0,0,59.61
4704,2020-11-01,전남,2,188,3,174,12,3,0,10.08
4705,2020-11-01,전북,0,166,0,149,17,0,0,9.13
4706,2020-11-01,충남,8,550,9,488,54,9,0,25.91
4707,2020-11-01,충북,2,190,1,175,13,1,0,11.88
4708,2020-11-01,강원,3,282,3,233,46,3,0,18.31
4709,2020-11-01,경기,89,5441,38,4712,640,36,2,41.06
4710,2020-11-01,세종,0,82,0,78,4,0,0,23.95
4711,2020-11-01,울산,2,163,0,154,7,0,0,14.21
4712,2020-11-01,대전,6,442,0,409,27,0,0,29.98
4713,2020-11-01,광주,3,514,3,500,11,0,3,35.29
4714,2020-11-01,인천,11,1049,4,986,52,0,4,35.49
4715,2020-11-01,대구,196,7176,2,6943,37,2,0,294.52
4716,2020-11-01,부산,9,592,0,516,67,0,0,17.35
4717,2020-11-01,서울,78,6056,45,5496,482,45,0,62.22
4718,2020-11-01,합계,466,26635,124,24357,1812,101,23,51.37
4719,2020-11-02,검역,0,1787,7,1470,317,0,7,0.0
4720,2020-11-02,제주,0,59,0,59,0,0,0,8.8
4721,2020-11-02,경남,0,319,1,299,20,0,1,9.49
4722,2020-11-02,경북,57,1588,1,1517,14,0,1,59.64
4723,2020-11-02,전남,2,190,2,174,14,2,0,10.19
4724,2020-11-02,전북,0,166,0,149,17,0,0,9.13
4725,2020-11-02,충남,8,561,11,490,63,11,0,26.43
4726,2020-11-02,충북,2,192,2,175,15,1,1,12.0
4727,2020-11-02,강원,3,283,1,233,47,0,1,18.37
4728,2020-11-02,경기,90,5482,41,4736,656,40,1,41.37
4729,2020-11-02,세종,0,82,0,78,4,0,0,23.95
4730,2020-11-02,울산,2,164,1,154,8,0,1,14.3
4731,2020-11-02,대전,6,442,0,410,26,0,0,29.98
4732,2020-11-02,광주,3,514,0,500,11,0,0,35.29
4733,2020-11-02,인천,11,1051,2,990,50,2,0,35.55
4734,2020-11-02,대구,196,7179,3,6943,40,3,0,294.65
4735,2020-11-02,부산,10,592,0,518,64,0,0,17.35
4736,2020-11-02,서울,78,6081,25,5500,503,20,5,62.47
4737,2020-11-02,합계,468,26732,97,24395,1869,79,18,51.56
4738,2020-11-03,검역,0,1799,12,1472,327,0,12,0.0
4739,2020-11-03,제주,0,59,0,59,0,0,0,8.8
4740,2020-11-03,경남,0,320,1,299,21,0,1,9.52
4741,2020-11-03,경북,57,1588,0,1519,12,0,0,59.64
4742,2020-11-03,전남,2,190,0,174,14,0,0,10.19
4743,2020-11-03,전북,1,166,0,152,13,0,0,9.13
4744,2020-11-03,충남,8,568,7,492,68,6,1,26.76
4745,2020-11-03,충북,3,193,1,176,14,1,0,12.07
4746,2020-11-03,강원,3,284,1,234,47,1,0,18.44
4747,2020-11-03,경기,91,5509,27,4785,633,15,12,41.58
4748,2020-11-03,세종,0,82,0,78,4,0,0,23.95
4749,2020-11-03,울산,2,164,0,155,7,0,0,14.3
4750,2020-11-03,대전,6,442,0,412,24,0,0,29.98
4751,2020-11-03,광주,3,516,2,503,10,2,0,35.42
4752,2020-11-03,인천,11,1052,1,991,50,0,1,35.59
4753,2020-11-03,대구,196,7179,0,6944,39,0,0,294.65
4754,2020-11-03,부산,11,593,1,520,62,0,1,17.38
4755,2020-11-03,서울,78,6103,22,5545,480,21,1,62.7
4756,2020-11-03,합계,472,26807,75,24510,1825,46,29,51.7
4757,2020-11-04,검역,0,1810,11,1475,335,0,11,0.0
4758,2020-11-04,제주,0,60,1,59,1,1,0,8.8
4759,2020-11-04,경남,0,320,0,300,20,0,0,9.52
4760,2020-11-04,경북,57,1590,2,1519,14,0,2,59.64
4761,2020-11-04,전남,2,190,0,174,14,0,0,10.19
4762,2020-11-04,전북,1,166,0,154,11,0,0,9.13
4763,2020-11-04,충남,8,578,10,504,66,10,0,26.76
4764,2020-11-04,충북,3,193,0,176,14,0,0,12.07
4765,2020-11-04,강원,3,284,0,234,47,0,0,18.44
4766,2020-11-04,경기,91,5552,43,4830,631,41,2,41.58
4767,2020-11-04,세종,0,82,0,78,4,0,0,23.95
4768,2020-11-04,울산,2,165,1,155,8,0,1,14.3
4769,2020-11-04,대전,6,443,1,415,22,1,0,29.98
4770,2020-11-04,광주,3,516,0,504,9,0,0,35.42
4771,2020-11-04,인천,11,1056,4,993,52,4,0,35.59
4772,2020-11-04,대구,196,7181,2,6948,37,1,1,294.65
4773,2020-11-04,부산,13,594,1,526,55,1,0,17.38
4774,2020-11-04,서울,78,6145,42,5572,495,39,3,62.7
4775,2020-11-04,합계,474,26925,118,24616,1835,98,20,51.7
4776,2020-11-05,검역,0,1816,6,1477,339,0,6,0.0
4777,2020-11-05,제주,0,60,0,59,1,0,0,8.8
4778,2020-11-05,경남,0,325,5,301,24,5,0,9.52
4779,2020-11-05,경북,57,1590,0,1520,13,0,0,59.64
4780,2020-11-05,전남,2,190,0,174,14,0,0,10.19
4781,2020-11-05,전북,1,166,0,155,10,0,0,9.13
4782,2020-11-05,충남,8,601,23,510,83,23,0,26.76
4783,2020-11-05,충북,3,195,2,177,15,2,0,12.07
4784,2020-11-05,강원,3,285,1,241,41,1,0,18.44
4785,2020-11-05,경기,92,5579,27,4870,617,23,4,41.58
4786,2020-11-05,세종,0,82,0,78,4,0,0,23.95
4787,2020-11-05,울산,2,165,0,156,7,0,0,14.3
4788,2020-11-05,대전,6,443,0,416,21,0,0,29.98
4789,2020-11-05,광주,3,516,0,504,9,0,0,35.42
4790,2020-11-05,인천,11,1061,5,998,52,3,2,35.59
4791,2020-11-05,대구,196,7183,2,6949,38,2,0,294.65
4792,2020-11-05,부산,13,598,4,544,41,3,1,17.38
4793,2020-11-05,서울,78,6195,50,5606,511,46,4,62.7
4794,2020-11-05,합계,475,27050,125,24735,1840,108,17,51.7
4795,2020-11-06,검역,0,1827,11,1489,338,0,11,0.0
4796,2020-11-06,제주,0,60,0,59,1,0,0,8.95
4797,2020-11-06,경남,0,338,13,301,37,13,0,10.06
4798,2020-11-06,경북,57,1591,1,1520,14,0,1,59.76
4799,2020-11-06,전남,2,190,0,174,14,0,0,10.19
4800,2020-11-06,전북,1,167,1,155,11,0,1,9.19
4801,2020-11-06,충남,8,626,25,512,106,25,0,29.49
4802,2020-11-06,충북,3,195,0,178,14,0,0,12.19
4803,2020-11-06,강원,3,292,7,241,48,7,0,18.95
4804,2020-11-06,경기,93,5626,47,4908,625,34,13,42.46
4805,2020-11-06,세종,0,82,0,79,3,0,0,23.95
4806,2020-11-06,울산,2,165,0,156,7,0,0,14.38
4807,2020-11-06,대전,6,443,0,421,16,0,0,30.05
4808,2020-11-06,광주,3,516,0,504,9,0,0,35.42
4809,2020-11-06,인천,11,1061,0,1000,50,0,0,35.89
4810,2020-11-06,대구,196,7183,0,6949,38,0,0,294.81
4811,2020-11-06,부산,13,598,0,548,37,0,0,17.53
4812,2020-11-06,서울,78,6235,40,5627,530,38,2,64.06
4813,2020-11-06,합계,476,27195,145,24821,1898,117,28,52.45
4814,2020-11-07,검역,0,1835,8,1493,342,0,8,0.0
4815,2020-11-07,제주,0,60,0,59,1,0,0,8.95
4816,2020-11-07,경남,0,343,5,301,42,5,0,10.2
4817,2020-11-07,경북,57,1591,0,1520,14,0,0,59.76
4818,2020-11-07,전남,2,190,0,175,13,0,0,10.19
4819,2020-11-07,전북,1,167,0,156,10,0,0,9.19
4820,2020-11-07,충남,8,635,9,515,112,8,1,29.92
4821,2020-11-07,충북,3,195,0,178,14,0,0,12.19
4822,2020-11-07,강원,3,296,4,242,51,4,0,19.21
4823,2020-11-07,경기,94,5647,21,4966,587,16,5,42.62
4824,2020-11-07,세종,0,82,0,79,3,0,0,23.95
4825,2020-11-07,울산,2,165,0,156,7,0,0,14.38
4826,2020-11-07,대전,6,444,1,422,16,1,0,30.12
4827,2020-11-07,광주,3,516,0,507,6,0,0,35.42
4828,2020-11-07,인천,11,1062,1,1002,49,1,0,35.93
4829,2020-11-07,대구,196,7184,1,6949,39,1,0,294.85
4830,2020-11-07,부산,13,600,2,551,36,2,0,17.59
4831,2020-11-07,서울,78,6272,37,5639,555,34,3,64.44
4832,2020-11-07,합계,477,27284,89,24910,1897,72,17,52.62
4833,2020-11-08,검역,0,1849,14,1495,354,0,14,0.0
4834,2020-11-08,제주,0,60,0,59,1,0,0,8.95
4835,2020-11-08,경남,0,353,10,301,52,5,5,10.06
4836,2020-11-08,경북,57,1593,2,1522,14,2,0,59.76
4837,2020-11-08,전남,2,194,4,175,17,3,1,10.19
4838,2020-11-08,전북,1,167,0,157,9,0,0,9.19
4839,2020-11-08,충남,8,644,9,516,120,8,1,29.49
4840,2020-11-08,충북,3,197,2,178,16,2,0,12.19
4841,2020-11-08,강원,3,305,9,242,60,9,0,18.95
4842,2020-11-08,경기,95,5672,25,5001,576,23,2,42.46
4843,2020-11-08,세종,0,82,0,79,3,0,0,23.95
4844,2020-11-08,울산,2,166,1,156,8,0,1,14.38
4845,2020-11-08,대전,6,445,1,423,16,1,0,30.05
4846,2020-11-08,광주,3,518,2,507,8,2,0,35.42
4847,2020-11-08,인천,11,1065,3,1003,51,2,1,35.89
4848,2020-11-08,대구,196,7191,7,6950,45,7,0,294.81
4849,2020-11-08,부산,13,600,0,554,33,0,0,17.53
4850,2020-11-08,서울,78,6326,54,5650,598,54,0,64.06
4851,2020-11-08,합계,478,27427,143,24968,1981,118,25,52.45
4852,2020-11-09,검역,0,1860,11,1499,361,0,11,0.0
4853,2020-11-09,제주,0,60,0,59,1,0,0,8.95
4854,2020-11-09,경남,0,357,4,304,53,4,0,10.62
4855,2020-11-09,경북,57,1594,1,1522,15,0,1,59.87
4856,2020-11-09,전남,2,196,2,175,19,2,0,10.51
4857,2020-11-09,전북,1,171,4,157,13,3,1,9.41
4858,2020-11-09,충남,8,654,10,520,126,10,0,30.81
4859,2020-11-09,충북,3,201,4,179,19,2,2,12.57
4860,2020-11-09,강원,3,316,11,242,71,11,0,20.51
4861,2020-11-09,경기,96,5694,22,5021,577,21,1,42.97
4862,2020-11-09,세종,0,82,0,79,3,0,0,23.95
4863,2020-11-09,울산,2,166,0,157,7,0,0,14.47
4864,2020-11-09,대전,6,445,0,424,15,0,0,30.19
4865,2020-11-09,광주,3,519,1,507,9,0,1,35.63
4866,2020-11-09,인천,11,1067,2,1005,51,1,1,36.09
4867,2020-11-09,대구,196,7197,6,6952,49,6,0,295.38
4868,2020-11-09,부산,14,602,2,554,34,0,2,17.64
4869,2020-11-09,서울,78,6372,46,5673,621,39,7,65.46
4870,2020-11-09,합계,480,27553,126,25029,2044,99,27,53.14
4871,2020-11-10,검역,0,1868,8,1501,367,0,8,0.0
4872,2020-11-10,제주,0,60,0,59,1,0,0,8.95
4873,2020-11-10,경남,0,359,2,312,47,2,0,10.68
4874,2020-11-10,경북,57,1595,1,1524,14,0,1,59.91
4875,2020-11-10,전남,2,198,2,175,21,2,0,10.62
4876,2020-11-10,전북,1,171,0,159,11,0,0,9.41
4877,2020-11-10,충남,8,658,4,523,127,4,0,31.0
4878,2020-11-10,충북,3,203,2,179,21,1,1,12.69
4879,2020-11-10,강원,3,319,3,253,63,3,0,20.71
4880,2020-11-10,경기,99,5727,33,5086,542,18,15,43.22
4881,2020-11-10,세종,0,82,0,79,3,0,0,23.95
4882,2020-11-10,울산,2,166,0,158,6,0,0,14.47
4883,2020-11-10,대전,6,445,0,425,14,0,0,30.19
4884,2020-11-10,광주,3,524,5,507,14,4,1,35.97
4885,2020-11-10,인천,11,1070,3,1008,51,3,0,36.2
4886,2020-11-10,대구,196,7198,1,6953,49,1,0,295.43
4887,2020-11-10,부산,15,603,1,556,32,1,0,17.67
4888,2020-11-10,서울,79,6407,35,5703,625,32,3,65.82
4889,2020-11-10,합계,485,27653,100,25160,2008,71,29,53.34
4890,2020-11-11,검역,0,1876,8,1502,374,0,8,0.0
4891,2020-11-11,제주,0,60,0,59,1,0,0,8.95
4892,2020-11-11,경남,0,370,11,312,58,10,1,11.01
4893,2020-11-11,경북,57,1595,0,1525,13,0,0,59.91
4894,2020-11-11,전남,2,199,1,178,19,0,1,10.67
4895,2020-11-11,전북,1,172,1,161,10,1,0,9.46
4896,2020-11-11,충남,8,665,7,523,134,6,1,31.33
4897,2020-11-11,충북,3,205,2,180,22,1,1,12.82
4898,2020-11-11,강원,3,328,9,256,69,8,1,21.29
4899,2020-11-11,경기,101,5780,53,5123,556,42,11,43.62
4900,2020-11-11,세종,0,82,0,82,0,0,0,23.95
4901,2020-11-11,울산,2,166,0,159,5,0,0,14.47
4902,2020-11-11,대전,6,446,1,430,10,1,0,30.25
4903,2020-11-11,광주,3,528,4,507,18,2,2,36.25
4904,2020-11-11,인천,11,1071,1,1017,43,0,1,36.23
4905,2020-11-11,대구,196,7198,0,6957,45,0,0,295.43
4906,2020-11-11,부산,15,606,3,560,31,3,0,17.76
4907,2020-11-11,서울,79,6452,45,5735,638,39,6,66.29
4908,2020-11-11,합계,487,27799,146,25266,2046,113,33,53.62
4909,2020-11-12,검역,0,1885,9,1513,372,0,9,0.0
4910,2020-11-12,제주,0,61,1,59,2,1,0,9.09
4911,2020-11-12,경남,0,374,4,312,62,3,1,11.13
4912,2020-11-12,경북,57,1596,1,1527,12,1,0,59.94
4913,2020-11-12,전남,2,207,8,179,26,8,0,11.1
4914,2020-11-12,전북,1,172,0,162,9,0,0,9.46
4915,2020-11-12,충남,8,674,9,531,135,9,0,31.76
4916,2020-11-12,충북,3,206,1,180,23,0,1,12.88
4917,2020-11-12,강원,3,334,6,266,65,6,0,21.68
4918,2020-11-12,경기,101,5815,35,5170,544,34,1,43.89
4919,2020-11-12,세종,0,82,0,82,0,0,0,23.95
4920,2020-11-12,울산,2,167,1,159,6,0,1,14.56
4921,2020-11-12,대전,6,448,2,432,10,2,0,30.39
4922,2020-11-12,광주,3,534,6,510,21,6,0,36.66
4923,2020-11-12,인천,11,1073,2,1022,40,2,0,36.3
4924,2020-11-12,대구,196,7201,3,6962,43,2,1,295.55
4925,2020-11-12,부산,15,608,2,562,31,2,0,17.82
4926,2020-11-12,서울,79,6505,53,5776,650,52,1,66.83
4927,2020-11-12,합계,487,27942,143,25404,2051,128,15,53.89
4928,2020-11-13,검역,0,1899,14,1520,379,0,14,0.0
4929,2020-11-13,제주,0,62,1,59,3,1,0,9.24
4930,2020-11-13,경남,0,377,3,313,64,2,1,11.22
4931,2020-11-13,경북,57,1596,0,1528,11,0,0,59.94
4932,2020-11-13,전남,2,216,9,180,34,9,0,11.58
4933,2020-11-13,전북,1,172,0,162,9,0,0,9.46
4934,2020-11-13,충남,8,682,8,535,139,7,1,32.13
4935,2020-11-13,충북,3,207,1,182,22,0,1,12.94
4936,2020-11-13,강원,3,357,23,268,86,23,0,23.17
4937,2020-11-13,경기,102,5862,47,5222,538,36,11,44.24
4938,2020-11-13,세종,0,83,1,82,1,1,0,24.25
4939,2020-11-13,울산,2,167,0,160,5,0,0,14.56
4940,2020-11-13,대전,6,448,0,432,10,0,0,30.39
4941,2020-11-13,광주,3,539,5,510,26,5,0,37.0
4942,2020-11-13,인천,11,1077,4,1032,34,3,1,36.43
4943,2020-11-13,대구,196,7202,1,6963,43,1,0,295.59
4944,2020-11-13,부산,15,608,0,563,30,0,0,17.82
4945,2020-11-13,서울,79,6579,74,5826,674,74,0,67.59
4946,2020-11-13,합계,488,28133,191,25537,2108,162,29,54.26
4947,2020-11-14,검역,0,1920,21,1527,393,0,21,0.0
4948,2020-11-14,제주,0,62,0,59,3,0,0,9.24
4949,2020-11-14,경남,0,381,4,315,66,3,1,11.33
4950,2020-11-14,경북,57,1596,0,1529,10,0,0,59.94
4951,2020-11-14,전남,2,229,13,182,45,13,0,12.28
4952,2020-11-14,전북,1,176,4,163,12,1,3,9.68
4953,2020-11-14,충남,8,693,11,537,148,11,0,32.65
4954,2020-11-14,충북,3,207,0,183,21,0,0,12.94
4955,2020-11-14,강원,4,375,18,273,98,18,0,24.34
4956,2020-11-14,경기,104,5911,49,5261,546,46,3,44.61
4957,2020-11-14,세종,0,84,1,82,2,1,0,24.54
4958,2020-11-14,울산,2,167,0,160,5,0,0,14.56
4959,2020-11-14,대전,6,450,2,432,12,2,0,30.53
4960,2020-11-14,광주,3,547,8,510,34,7,1,37.55
4961,2020-11-14,인천,11,1078,1,1035,32,0,1,36.47
4962,2020-11-14,대구,196,7202,0,6969,37,0,0,295.59
4963,2020-11-14,부산,15,612,4,566,31,1,3,17.94
4964,2020-11-14,서울,80,6648,69,5853,715,63,6,68.3
4965,2020-11-14,합계,492,28338,205,25636,2210,166,39,54.66
4966,2020-11-15,검역,0,1938,18,1530,408,0,18,0.0
4967,2020-11-15,제주,0,62,0,59,3,0,0,9.24
4968,2020-11-15,경남,0,384,3,317,67,3,0,11.42
4969,2020-11-15,경북,57,1598,2,1531,10,2,0,60.02
4970,2020-11-15,전남,2,238,9,182,54,8,1,12.76
4971,2020-11-15,전북,1,178,2,163,14,0,2,9.79
4972,2020-11-15,충남,8,698,5,538,152,5,0,32.89
4973,2020-11-15,충북,3,215,8,184,28,8,0,13.44
4974,2020-11-15,강원,4,394,19,273,117,19,0,25.58
4975,2020-11-15,경기,104,5956,45,5283,569,41,4,44.95
4976,2020-11-15,세종,0,84,0,82,2,0,0,24.54
4977,2020-11-15,울산,2,167,0,161,4,0,0,14.56
4978,2020-11-15,대전,6,450,0,433,11,0,0,30.53
4979,2020-11-15,광주,3,556,9,510,43,7,2,38.17
4980,2020-11-15,인천,11,1080,2,1035,34,2,0,36.53
4981,2020-11-15,대구,196,7203,1,6969,38,0,1,295.63
4982,2020-11-15,부산,15,612,0,567,30,0,0,17.94
4983,2020-11-15,서울,81,6733,85,5874,778,81,4,69.17
4984,2020-11-15,합계,493,28546,208,25691,2362,176,32,55.06
4985,2020-11-16,검역,0,1961,23,1534,427,0,23,0.0
4986,2020-11-16,제주,0,63,1,59,4,1,0,9.39
4987,2020-11-16,경남,0,388,4,317,71,4,0,11.54
4988,2020-11-16,경북,57,1612,14,1532,23,13,1,60.54
4989,2020-11-16,전남,2,248,10,182,64,10,0,13.3
4990,2020-11-16,전북,1,179,1,163,15,1,0,9.85
4991,2020-11-16,충남,8,704,6,552,144,6,0,33.17
4992,2020-11-16,충북,3,218,3,184,31,3,0,13.63
4993,2020-11-16,강원,4,414,20,273,137,20,0,26.87
4994,2020-11-16,경기,105,5998,42,5315,578,39,3,45.27
4995,2020-11-16,세종,0,85,1,82,3,1,0,24.83
4996,2020-11-16,울산,2,167,0,161,4,0,0,14.56
4997,2020-11-16,대전,6,453,3,433,14,2,1,30.73
4998,2020-11-16,광주,3,560,4,510,47,4,0,38.44
4999,2020-11-16,인천,11,1090,10,1038,41,10,0,36.87
5000,2020-11-16,대구,196,7203,0,6971,36,0,0,295.63
5001,2020-11-16,부산,15,612,0,568,29,0,0,17.94
5002,2020-11-16,서울,81,6814,81,5885,848,79,2,70.01
5003,2020-11-16,합계,494,28769,223,25759,2516,193,30,55.49
5004,2020-11-17,검역,0,1969,8,1541,428,0,8,0.0
5005,2020-11-17,제주,0,63,0,59,4,0,0,9.39
5006,2020-11-17,경남,0,391,3,318,73,3,0,11.63
5007,2020-11-17,경북,57,1615,3,1532,26,3,0,60.66
5008,2020-11-17,전남,2,264,16,184,78,16,0,14.16
5009,2020-11-17,전북,1,179,0,163,15,0,0,9.85
5010,2020-11-17,충남,8,713,9,559,146,9,0,33.59
5011,2020-11-17,충북,3,218,0,185,30,0,0,13.63
5012,2020-11-17,강원,4,427,13,279,144,13,0,27.72
5013,2020-11-17,경기,105,6050,52,5349,596,38,14,45.66
5014,2020-11-17,세종,0,86,1,82,4,0,1,25.12
5015,2020-11-17,울산,2,167,0,162,3,0,0,14.56
5016,2020-11-17,대전,6,454,1,433,15,1,0,30.8
5017,2020-11-17,광주,3,578,18,510,65,18,0,39.68
5018,2020-11-17,인천,11,1103,13,1038,54,12,1,37.31
5019,2020-11-17,대구,196,7206,3,6975,35,2,1,295.75
5020,2020-11-17,부산,15,612,0,568,29,0,0,17.94
5021,2020-11-17,서울,81,6903,90,5923,899,87,3,70.92
5022,2020-11-17,합계,494,28998,230,25860,2644,202,28,55.93
5023,2020-11-18,검역,0,2019,50,1547,472,0,50,0.0
5024,2020-11-18,제주,0,63,0,59,4,0,0,9.39
5025,2020-11-18,경남,0,400,9,322,78,9,0,11.9
5026,2020-11-18,경북,57,1631,16,1533,41,12,4,61.26
5027,2020-11-18,전남,2,279,15,184,93,15,0,14.96
5028,2020-11-18,전북,1,179,0,164,14,0,0,9.85
5029,2020-11-18,충남,8,720,7,569,143,6,1,33.92
5030,2020-11-18,충북,3,218,0,188,27,0,0,13.63
5031,2020-11-18,강원,5,432,5,279,148,5,0,28.04
5032,2020-11-18,경기,105,6137,87,5383,649,81,6,46.32
5033,2020-11-18,세종,0,86,0,82,4,0,0,25.12
5034,2020-11-18,울산,2,170,3,162,6,0,3,14.82
5035,2020-11-18,대전,6,455,1,434,15,1,0,30.87
5036,2020-11-18,광주,3,587,9,511,73,9,0,40.3
5037,2020-11-18,인천,11,1115,12,1040,64,9,3,37.72
5038,2020-11-18,대구,196,7208,2,6975,37,2,0,295.84
5039,2020-11-18,부산,15,617,5,573,29,5,0,18.08
5040,2020-11-18,서울,82,6995,92,5968,945,91,1,71.87
5041,2020-11-18,합계,496,29311,313,25973,2842,245,68,56.53
5042,2020-11-19,검역,0,2058,39,1549,509,0,39,0.0
5043,2020-11-19,제주,0,63,0,59,4,0,0,9.39
5044,2020-11-19,경남,0,428,28,334,94,28,0,12.73
5045,2020-11-19,경북,57,1639,8,1533,49,8,0,61.56
5046,2020-11-19,전남,2,307,28,185,120,27,1,16.46
5047,2020-11-19,전북,1,181,2,165,15,1,1,9.96
5048,2020-11-19,충남,8,733,13,580,145,13,0,34.54
5049,2020-11-19,충북,3,222,4,191,28,3,1,13.88
5050,2020-11-19,강원,5,452,20,282,165,20,0,29.34
5051,2020-11-19,경기,106,6201,64,5421,674,59,5,46.8
5052,2020-11-19,세종,0,86,0,82,4,0,0,25.12
5053,2020-11-19,울산,2,170,0,162,6,0,0,14.82
5054,2020-11-19,대전,6,456,1,434,16,1,0,30.93
5055,2020-11-19,광주,3,595,8,511,81,8,0,40.85
5056,2020-11-19,인천,11,1127,12,1043,73,11,1,38.12
5057,2020-11-19,대구,196,7210,2,6979,35,2,0,295.92
5058,2020-11-19,부산,15,622,5,576,31,5,0,18.23
5059,2020-11-19,서울,83,7104,109,6012,1009,107,2,72.98
5060,2020-11-19,합계,498,29654,343,26098,3058,293,50,57.19
5061,2020-11-20,검역,0,2081,23,1553,528,0,23,0.0
5062,2020-11-20,제주,0,65,2,59,6,2,0,9.69
5063,2020-11-20,경남,0,446,18,336,110,18,0,13.27
5064,2020-11-20,경북,57,1649,10,1534,58,7,3,61.93
5065,2020-11-20,전남,2,321,14,189,130,14,0,17.21
