,일자,대륙,국가,확진자,사망자,사망률
30801,2020-11-21,아시아,일본,125267,1943,1.5510868784
30802,2020-11-21,아시아,마카오,46,0,0.0
30803,2020-11-21,아시아,대만,611,7,1.1456628477
30804,2020-11-21,아시아,홍콩,5517,108,1.9575856443
30805,2020-11-21,아시아,중국,86414,4634,5.362556993
30806,2020-11-21,아시아,한국,30403,503,1.6544419958
30807,2020-11-21,기타,기타지역 영토,194632,2371,1.2181963911
30808,2020-11-21,아프리카,레소토,2058,44,2.1379980563
30809,2020-11-21,아프리카,코모로,592,7,1.1824324324
30810,2020-11-21,아프리카,상투메프린시페,974,16,1.6427104722
30811,2020-11-21,아프리카,남수단,3016,59,1.9562334217
30812,2020-11-21,아프리카,말라위,6002,185,3.082305898
30813,2020-11-21,아프리카,시에라리온,2397,74,3.0871923237
30814,2020-11-21,아프리카,브룬디,649,1,0.1540832049
30815,2020-11-21,아프리카,보츠와나,9594,31,0.3231186158
30816,2020-11-21,아프리카,말리,4093,142,3.4693378939
30817,2020-11-21,아프리카,기니비사우,2421,43,1.7761255679
30818,2020-11-21,아프리카,모잠비크,14723,120,0.8150512803
30819,2020-11-21,아프리카,우간다,17148,158,0.9213902495
30820,2020-11-21,아프리카,에리트레아,527,0,0.0
30821,2020-11-21,아프리카,앙골라,14134,333,2.3560209424
30822,2020-11-21,아프리카,마다가스카르,17310,250,1.4442518775
30823,2020-11-21,아프리카,소말리아,4382,108,2.4646280237
30824,2020-11-21,아프리카,짐바브웨,9046,265,2.9294715896
30825,2020-11-21,아프리카,카보베르데,10082,104,1.0315413608
30826,2020-11-21,아프리카,니제르,1335,70,5.2434456928
30827,2020-11-21,아프리카,차드,1620,101,6.2345679012
30828,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
30829,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
30830,2020-11-21,아프리카,감비아,3706,122,3.2919589854
30831,2020-11-21,아프리카,지부티,5658,61,1.0781194768
30832,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
30833,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
30834,2020-11-21,아프리카,베냉,2916,43,1.4746227709
30835,2020-11-21,아프리카,세이쉘,161,0,0.0
30836,2020-11-21,아프리카,르완다,5543,46,0.8298755186
30837,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
30838,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
30839,2020-11-21,아프리카,적도기니,5121,85,1.659832064
30840,2020-11-21,아프리카,콩고,5632,93,1.651278409
30841,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
30842,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
30843,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
30844,2020-11-21,아프리카,기니,12713,75,0.589947298
30845,2020-11-21,아프리카,가나,50631,323,0.6379490825
30846,2020-11-21,아프리카,가봉,9116,59,0.6472136902
30847,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
30848,2020-11-21,아프리카,수단,15299,1179,7.7063860383
30849,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
30850,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
30851,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
30852,2020-11-21,아프리카,토고,2771,63,2.2735474557
30853,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
30854,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
30855,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
30856,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
30857,2020-11-21,오세아니아,바누아투,1,0,0.0
30858,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
30859,2020-11-21,오세아니아,마셜제도,4,0,0.0
30860,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
30861,2020-11-21,오세아니아,피지,35,2,5.7142857142
30862,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
30863,2020-11-21,오세아니아,호주,27784,907,3.2644687589
30864,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
30865,2020-11-21,유럽,코소보,31979,864,2.7017730385
30866,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
30867,2020-11-21,유럽,터키,430170,11943,2.7763442359
30868,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
30869,2020-11-21,유럽,알바니아,30623,657,2.1454462332
30870,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
30871,2020-11-21,유럽,몰타,8560,104,1.214953271
30872,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
30873,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
30874,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
30875,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
30876,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
30877,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
30878,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
30879,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
30880,2020-11-21,유럽,폴란드,796798,12088,1.517072081
30881,2020-11-21,유럽,안도라,6066,76,1.2528849324
30882,2020-11-21,유럽,라트비아,11722,141,1.202866405
30883,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
30884,2020-11-21,유럽,체코,481755,6874,1.4268663532
30885,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
30886,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
30887,2020-11-21,유럽,룩셈부르크,28573,248,0.8679522626
30888,2020-11-21,유럽,모나코,573,3,0.5235602094
30889,2020-11-21,유럽,아이슬란드,5231,25,0.4779200917
30890,2020-11-21,유럽,아제르바이잔,83994,1053,1.2536609757
30891,2020-11-21,유럽,산마리노,1373,43,3.1318281136
30892,2020-11-21,유럽,리투아니아,40492,341,0.8421416576
30893,2020-11-21,유럽,벨라루스,119390,1074,0.8995728285
30894,2020-11-21,유럽,네덜란드,466697,8759,1.876806579
30895,2020-11-21,유럽,루마니아,393851,9596,2.4364543951
30896,2020-11-21,유럽,노르웨이,30768,305,0.9912896515
30897,2020-11-21,유럽,북마케도니아,51213,1423,2.7785913732
30898,2020-11-21,유럽,그리스,85261,1347,1.5798547987
30899,2020-11-21,유럽,조지아,96860,894,0.9229816229
30900,2020-11-21,유럽,에스토니아,8715,86,0.9868043602
30901,2020-11-21,유럽,덴마크,67105,773,1.1519260859
30902,2020-11-21,유럽,벨기에,550168,15196,2.7620654054
30903,2020-11-21,유럽,스위스,284560,3456,1.2145066066
30904,2020-11-21,유럽,스웨덴,201055,6340,3.1533659943
30905,2020-11-21,유럽,핀란드,20286,374,1.8436360051
30906,2020-11-21,유럽,크로아티아,93879,1200,1.2782411401
30907,2020-11-21,유럽,오스트리아,228058,2018,0.8848626226
30908,2020-11-21,유럽,스페인,1541574,42291,2.7433648984
30909,2020-11-21,유럽,영국,1453260,53775,3.7003013913
30910,2020-11-21,유럽,프랑스,2048857,46780,2.2832242562
30911,2020-11-21,유럽,독일,879564,13630,1.5496314082
30912,2020-11-21,유럽,이탈리아,1308528,47870,3.658309184
30913,2020-11-21,아메리카,수리남,5282,116,2.1961378265
30914,2020-11-21,아메리카,가이아나,4914,142,2.8897028897
30915,2020-11-21,아메리카,베네수엘라,98350,860,0.874428063
30916,2020-11-21,아메리카,파라과이,73639,1624,2.2053531416
30917,2020-11-21,아메리카,우루과이,4296,68,1.5828677839
30918,2020-11-21,아메리카,볼리비아,143569,8875,6.1816966058
30919,2020-11-21,아메리카,아르헨티나,1339337,36347,2.7138054126
30920,2020-11-21,아메리카,콜롬비아,1218003,34563,2.8376777397
30921,2020-11-21,아메리카,칠레,536012,14955,2.7900494765
30922,2020-11-21,아메리카,에콰도르,183246,13073,7.1341257107
30923,2020-11-21,아메리카,페루,941951,35402,3.7583695967
30924,2020-11-21,아메리카,브라질,5945849,167455,2.8163345554
30925,2020-11-21,아메리카,세인트키츠네비스,19,0,0.0
30926,2020-11-21,아메리카,도미니카연방,72,0,0.0
30927,2020-11-21,아메리카,세인트빈센트그레나딘,83,0,0.0
30928,2020-11-21,아메리카,세인트루시아,203,2,0.9852216748
30929,2020-11-21,아메리카,그레나다,36,0,0.0
30930,2020-11-21,아메리카,앤티가바부다,139,4,2.8776978417
30931,2020-11-21,아메리카,바베이도스,253,7,2.7667984189
30932,2020-11-21,아메리카,바하마,7323,163,2.225863717
30933,2020-11-21,아메리카,아이티,9208,232,2.5195482189
30934,2020-11-21,아메리카,트리니다드토바고,6180,113,1.8284789644
30935,2020-11-21,아메리카,자메이카,10088,235,2.3295003965
30936,2020-11-21,아메리카,쿠바,7725,131,1.6957928802
30937,2020-11-21,아메리카,도미니카공화국,136183,2301,1.6896382074
30938,2020-11-21,아메리카,니카라구아,4583,159,3.4693432249
30939,2020-11-21,아메리카,벨리즈,4958,100,2.0169423154
30940,2020-11-21,아메리카,엘살바도르,36965,1061,2.8702826998
30941,2020-11-21,아메리카,코스타리카,127012,1588,1.2502755645
30942,2020-11-21,아메리카,과테말라,117066,4050,3.4595868996
30943,2020-11-21,아메리카,온두라스,103488,2839,2.7433132343
30944,2020-11-21,아메리카,파나마,149833,2907,1.9401600448
30945,2020-11-21,아메리카,멕시코,1015071,99528,9.8050284167
30946,2020-11-21,아메리카,캐나다,311109,11186,3.5955243982
30947,2020-11-21,아메리카,미국,11413788,248571,2.1778133604
30948,2020-11-21,중동,예멘,2072,605,29.198841698
30949,2020-11-21,중동,알제리,71652,2224,3.1038910288
30950,2020-11-21,중동,아랍에미리트,155254,544,0.3503935486
30951,2020-11-21,중동,이스라엘,325776,2737,0.8401478316
30952,2020-11-21,중동,튀니지,83772,2541,3.0332330611
30953,2020-11-21,중동,시리아,6991,363,5.1923902159
30954,2020-11-21,중동,사우디아라비아,354527,5729,1.6159559074
30955,2020-11-21,중동,카타르,136649,235,0.1719734502
30956,2020-11-21,중동,오만,121360,1365,1.1247528015
30957,2020-11-21,중동,모로코,311554,5090,1.6337456749
30958,2020-11-21,중동,리비아,76006,1062,1.3972581112
30959,2020-11-21,중동,레바논,111946,868,0.7753738409
30960,2020-11-21,중동,쿠웨이트,138822,859,0.6187780034
30961,2020-11-21,중동,요르단,169396,2053,1.2119530567
30962,2020-11-21,중동,이라크,529226,11834,2.2360957322
30963,2020-11-21,중동,이집트,111955,6508,5.8130498861
30964,2020-11-21,중동,바레인,85317,337,0.3949974799
30965,2020-11-21,중동,이란,815117,43417,5.3264746042
30966,2020-11-21,아시아,타지키스탄,11772,86,0.7305470608
30967,2020-11-21,아시아,라오스,25,0,0.0
30968,2020-11-21,아시아,미얀마,74882,1676,2.2381880825
30969,2020-11-21,아시아,동티모르,30,0,0.0
30970,2020-11-21,아시아,키르기스스탄,68702,1223,1.7801519606
30971,2020-11-21,아시아,우즈베키스탄,71071,602,0.8470402836
30972,2020-11-21,아시아,카자흐스탄,164736,2365,1.4356303418
30973,2020-11-21,아시아,몽골,518,0,0.0
30974,2020-11-21,아시아,브루나이,148,3,2.027027027
30975,2020-11-21,아시아,방글라데시,441159,6305,1.4291899292
30976,2020-11-21,아시아,몰디브,12452,45,0.3613877288
30977,2020-11-21,아시아,부탄,378,0,0.0
30978,2020-11-21,아시아,인도네시아,483518,15600,3.2263535173
30979,2020-11-21,아시아,파키스탄,365927,7248,1.980722931
30980,2020-11-21,아시아,아프가니스탄,44228,1650,3.7306683548
30981,2020-11-21,아시아,스리랑카,18841,73,0.3874528952
30982,2020-11-21,아시아,네팔,215020,1276,0.593433169
30983,2020-11-21,아시아,캄보디아,304,0,0.0
30984,2020-11-21,아시아,필리핀,413430,7998,1.9345475654
30985,2020-11-21,아시아,인도,9004365,132162,1.4677548055
30986,2020-11-21,아시아,베트남,1304,35,2.6840490797
30987,2020-11-21,아시아,말레이시아,51680,326,0.6308049535
30988,2020-11-21,아시아,태국,3892,60,1.5416238437
30989,2020-11-21,아시아,싱가포르,58139,28,0.048160443
30990,2020-11-21,아시아,일본,125267,1943,1.5510868784
30991,2020-11-21,아시아,마카오,46,0,0.0
30992,2020-11-21,아시아,대만,611,7,1.1456628477
30993,2020-11-21,아시아,홍콩,5517,108,1.9575856443
30994,2020-11-21,아시아,중국,86414,4634,5.362556993
30995,2020-11-21,아시아,한국,30403,503,1.6544419958
30996,2020-11-21,기타,기타지역 영토,194632,2371,1.2181963911
30997,2020-11-21,아프리카,레소토,2058,44,2.1379980563
30998,2020-11-21,아프리카,코모로,592,7,1.1824324324
30999,2020-11-21,아프리카,상투메프린시페,974,16,1.6427104722
31000,2020-11-21,아프리카,남수단,3016,59,1.9562334217
31001,2020-11-21,아프리카,말라위,6002,185,3.082305898
31002,2020-11-21,아프리카,시에라리온,2397,74,3.0871923237
31003,2020-11-21,아프리카,브룬디,649,1,0.1540832049
31004,2020-11-21,아프리카,보츠와나,9594,31,0.3231186158
31005,2020-11-21,아프리카,말리,4093,142,3.4693378939
31006,2020-11-21,아프리카,기니비사우,2421,43,1.7761255679
31007,2020-11-21,아프리카,모잠비크,14723,120,0.8150512803
31008,2020-11-21,아프리카,우간다,17148,158,0.9213902495
31009,2020-11-21,아프리카,에리트레아,527,0,0.0
31010,2020-11-21,아프리카,앙골라,14134,333,2.3560209424
31011,2020-11-21,아프리카,마다가스카르,17310,250,1.4442518775
31012,2020-11-21,아프리카,소말리아,4382,108,2.4646280237
31013,2020-11-21,아프리카,짐바브웨,9046,265,2.9294715896
31014,2020-11-21,아프리카,카보베르데,10082,104,1.0315413608
31015,2020-11-21,아프리카,니제르,1335,70,5.2434456928
31016,2020-11-21,아프리카,차드,1620,101,6.2345679012
31017,2020-11-21,아프리카,모리셔스,491,10,2.0366598778
31018,2020-11-21,아프리카,잠비아,17350,356,2.0518731988
31019,2020-11-21,아프리카,감비아,3706,122,3.2919589854
31020,2020-11-21,아프리카,지부티,5658,61,1.0781194768
31021,2020-11-21,아프리카,탄자니아,509,21,4.1257367387
31022,2020-11-21,아프리카,라이베리아,1539,82,5.3281351526
31023,2020-11-21,아프리카,베냉,2916,43,1.4746227709
31024,2020-11-21,아프리카,세이쉘,161,0,0.0
31025,2020-11-21,아프리카,르완다,5543,46,0.8298755186
31026,2020-11-21,아프리카,모리타니아,7952,165,2.0749496981
31027,2020-11-21,아프리카,에스와티니,6156,119,1.9330734243
31028,2020-11-21,아프리카,적도기니,5121,85,1.659832064
31029,2020-11-21,아프리카,콩고,5632,93,1.651278409
31030,2020-11-21,아프리카,중앙아프리카공화국,4911,63,1.2828344532
31031,2020-11-21,아프리카,나미비아,13662,141,1.0320597277
31032,2020-11-21,아프리카,케냐,74145,1330,1.7937824533
31033,2020-11-21,아프리카,기니,12713,75,0.589947298
31034,2020-11-21,아프리카,가나,50631,323,0.6379490825
31035,2020-11-21,아프리카,가봉,9116,59,0.6472136902
31036,2020-11-21,아프리카,에티오피아,104427,1607,1.5388740459
31037,2020-11-21,아프리카,수단,15299,1179,7.7063860383
31038,2020-11-21,아프리카,코트디부아르,21083,129,0.6118673813
31039,2020-11-21,아프리카,DR콩고,12007,323,2.6900974431
31040,2020-11-21,아프리카,부르키나파소,2686,68,2.5316455696
31041,2020-11-21,아프리카,토고,2771,63,2.2735474557
31042,2020-11-21,아프리카,남아프리카공화국,759658,20671,2.7210929128
31043,2020-11-21,아프리카,카메룬,23528,435,1.8488609316
31044,2020-11-21,아프리카,세네갈,15835,329,2.0776760341
31045,2020-11-21,아프리카,나이지리아,65839,1165,1.7694679445
31046,2020-11-21,오세아니아,바누아투,1,0,0.0
31047,2020-11-21,오세아니아,솔로몬제도,16,0,0.0
31048,2020-11-21,오세아니아,마셜제도,4,0,0.0
31049,2020-11-21,오세아니아,파푸아뉴기니,604,7,1.1589403973
31050,2020-11-21,오세아니아,피지,35,2,5.7142857142
31051,2020-11-21,오세아니아,뉴질랜드,1657,25,1.5087507543
31052,2020-11-21,오세아니아,호주,27784,907,3.2644687589
31053,2020-11-21,유럽,러시아,2039926,35311,1.7309941635
31054,2020-11-21,유럽,코소보,31979,864,2.7017730385
31055,2020-11-21,유럽,몬테네그로,29677,420,1.4152373892
31056,2020-11-21,유럽,터키,430170,11943,2.7763442359
31057,2020-11-21,유럽,사이프러스,7979,41,0.5138488532
31058,2020-11-21,유럽,알바니아,30623,657,2.1454462332
31059,2020-11-21,유럽,몰도바,93961,2091,2.2253913857
31060,2020-11-21,유럽,몰타,8560,104,1.214953271
31061,2020-11-21,유럽,불가리아,114435,2649,2.3148512255
31062,2020-11-21,유럽,슬로바키아,91578,579,0.6322479198
31063,2020-11-21,유럽,세르비아,104097,1110,1.0663131502
31064,2020-11-21,유럽,리히텐슈타인,1072,8,0.7462686567
31065,2020-11-21,유럽,슬로베니아,61034,609,0.9978045024
31066,2020-11-21,유럽,보스니아 헤르체고비나,76757,2153,2.8049558997
31067,2020-11-21,유럽,헝가리,165901,3568,2.1506802249
31068,2020-11-21,유럽,우크라이나,598085,10598,1.7719889313
31069,2020-11-21,유럽,폴란드,796798,12088,1.517072081
31070,2020-11-21,유럽,안도라,6066,76,1.2528849324
31071,2020-11-21,유럽,라트비아,11722,141,1.202866405
31072,2020-11-21,유럽,포르투갈,243009,3701,1.5229888604
31073,2020-11-21,유럽,체코,481755,6874,1.4268663532
31074,2020-11-21,유럽,아일랜드,69473,2010,2.8932103119
31075,2020-11-21,유럽,아르메니아,123646,1900,1.5366449379
31076,2020-11-21,유럽,룩셈부르크,28573,248,0.8679522626
31077,2020-11-21,유럽,모나코,573,3,0.5235602094
31078,2020-11-21,유럽,아이슬란드,5231,25,0.4779200917
31079,2020-11-21,유럽,아제르바이잔,83994,1053,1.2536609757
31080,2020-11-21,유럽,산마리노,1373,43,3.1318281136
31081,2020-11-21,유럽,리투아니아,40492,341,0.8421416576
31082,2020-11-21,유럽,벨라루스,119390,1074,0.8995728285
31083,2020-11-21,유럽,네덜란드,466697,8759,1.876806579
31084,2020-11-21,유럽,루마니아,393851,9596,2.4364543951
31085,2020-11-21,유럽,노르웨이,30768,305,0.9912896515
